Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:47:52.138,f9:a2:89:42:44:2c, 2085-113-81 00:10:90:-15659, -0.689, -0.689, 0.032, -19.226, 19.47, -28.564, 2.131, 1.675, -51.152, -7.400, 2.940, 35.800, 24.11, 0.70343, -0.47787, 0.52377, -0.04849,
 13:47:52.183,ff:bd:0d:cb:d7:a7, 2085-113-81 00:157:170:1001, 0.902, -0.287, 0, 3.662, -0.671, -123.047, 1.642, -68.736, 106.831, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.183,ff:bd:0d:cb:d7:a7, 2085-97-136 07:151:254:-004, 0.941, -0.287, 0, 3.662, -0.671, -123.047, 1.642, -68.736, 106.831, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.213,ff:bd:0d:cb:d7:a7, 2085-97-136 07:151:254:-004, 0.952, -0.176, -0.002, 3.845, -0.793, -121.582, 1.769, -74.899, 106.913, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.258,f9:a2:89:42:44:2c, 2085-97-175 250:42:250:-056, -0.647, -0.71, 0.002, -21.545, 22.034, -32.288, 0.132, 0.137, -52.603, -7.400, 2.940, 35.800, 24.11, 0.70343, -0.47787, 0.52377, -0.04849,
 13:47:52.275,ff:bd:0d:cb:d7:a7, 2085-97-158 07:89:255:007, 0.952, -0.082, 0.003, 3.784, -0.732, -122.253, 1.956, -81.057, 106.946, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.275,ff:bd:0d:cb:d7:a7, 2085-97-138 07:17:00:003, 0.942, -0.082, 0.003, 3.784, -0.732, -122.253, 1.956, -81.057, 106.946, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.305,ff:bd:0d:cb:d7:a7, 2085-97-138 07:17:00:003, 0.962, 0.008, 0.001, 3.662, -0.854, -122.375, 2.659, -87.177, 106.447, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.305,ff:bd:0d:cb:d7:a7, 2085-113-58 00:68:07:-1677, 0.962, 0.128, -0.004, 3.601, -0.732, -120.605, -178.264, -84.359, -72.422, 18.400, -6.740, -45.500, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.318,f9:a2:89:42:44:2c, 2085-97-38 251:222:249:-188, -0.566, -0.74, -0.05, -26.001, 26.611, -39.124, -4.197, -3.609, -55.585, -7.400, 2.940, 35.800, 24.11, 0.70343, -0.47787, 0.52377, -0.04849,
 13:47:52.380,f9:a2:89:42:44:2c, 2085-113-58 00:43:243:734, -0.527, -0.789, -0.13, -28.503, 28.992, -42.542, -8.542, -8.031, -58.365, -21.900, 4.893, 34.900, 24.11, 0.70343, -0.47787, 0.52377, -0.04849,
 13:47:52.395,ff:bd:0d:cb:d7:a7, 2085-113-58 00:68:07:-1677, 0.962, 0.128, -0.004, 3.601, -0.732, -120.605, -178.264, -84.359, -72.422, 12.400, -11.180, -22.600, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.395,ff:bd:0d:cb:d7:a7, 2085-97-120 07:212:01:-017, 0.934, 0.128, -0.004, 3.601, -0.732, -120.605, -178.264, -84.359, -72.422, 12.400, -11.180, -22.600, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.395,ff:bd:0d:cb:d7:a7, 2085-113-81 00:193:165:-5859, 0.934, 0.229, -0.008, 3.723, -0.732, -122.559, -178.011, -78.278, -72.471, 12.400, -11.180, -22.600, 24.36, -0.66708, 0.03055, 0.70596, -0.23569,
 13:47:52.425,ff:bd:0d:cb:d7:a7, 2085-113-81 00:193:165:-5859, 0.932, 0.229, -0.008, 3.723, -0.732, -122.559, -178.011, -78.278, -72.471, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.455,ff:bd:0d:cb:d7:a7, 2085-97-117 07:212:02:-024, 0.932, 0.354, -0.012, 3.723, -0.671, -120.117, -177.858, -72.175, -72.416, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.455,ff:bd:0d:cb:d7:a7, 2085-97-53 07:159:03:-022, 0.901, 0.354, -0.012, 3.723, -0.671, -120.117, -177.858, -72.175, -72.416, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.470,f9:a2:89:42:44:2c, 2085-97-31 252:104:249:-437, -0.447, -0.809, -0.17, -28.381, 29.175, -42.725, -10.624, -10.404, -59.595, -21.900, 4.893, 34.900, 24.11, 0.61304, -0.57959, 0.52188, -0.12567,
 13:47:52.513,ff:bd:0d:cb:d7:a7, 2085-97-53 07:159:03:-022, 0.841, 0.453, -0.011, 3.723, -0.61, -118.896, -177.737, -66.143, -72.328, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.575,ff:bd:0d:cb:d7:a7, 2085-97-187 06:67:04:-019, 0.841, 0.533, -0.009, 3.601, -0.732, -117.004, -177.616, -60.222, -72.235, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.575,ff:bd:0d:cb:d7:a7, 2085-97-66 06:249:04:-024, 0.782, 0.533, -0.009, 3.601, -0.732, -117.004, -177.616, -60.222, -72.235, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.589,f9:a2:89:42:44:2c, 2085-97-195 252:55:249:-575, -0.376, -0.836, -0.242, -29.053, 29.846, -43.64, -14.573, -15.392, -61.738, -21.900, 4.893, 34.900, 24.11, 0.61304, -0.57959, 0.52188, -0.12567,
 13:47:52.634,ff:bd:0d:cb:d7:a7, 2085-97-66 06:249:04:-024, 0.726, 0.622, -0.012, 3.723, -0.671, -119.08, -177.495, -54.261, -72.131, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.634,ff:bd:0d:cb:d7:a7, 2085-113-58 00:48:12:-2366, 0.726, 0.701, -0.012, 3.54, -0.793, -116.638, -177.38, -48.323, -72.026, 12.400, -11.180, -22.600, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.664,ff:bd:0d:cb:d7:a7, 2085-113-58 00:48:12:-2366, 0.726, 0.701, -0.012, 3.54, -0.793, -116.638, -177.38, -48.323, -72.026, 20.800, -15.773, 7.800, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.664,ff:bd:0d:cb:d7:a7, 2085-97-36 05:36:06:-033, 0.643, 0.701, -0.012, 3.54, -0.793, -116.638, -177.38, -48.323, -72.026, 20.800, -15.773, 7.800, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.679,f9:a2:89:42:44:2c, 2085-97-101 253:30:249:-694, -0.289, -0.851, -0.299, -28.503, 29.175, -42.725, -18.116, -20.418, -63.397, -33.500, 2.587, 27.300, 24.11, 0.61304, -0.57959, 0.52188, -0.12567,
 13:47:52.695,ff:bd:0d:cb:d7:a7, 2085-97-36 05:36:06:-033, 0.543, 0.768, -0.016, 3.601, -0.793, -118.042, -177.253, -42.424, -71.917, 20.800, -15.773, 7.800, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.695,ff:bd:0d:cb:d7:a7, 2085-113-81 00:151:169:-13247, 0.543, 0.828, -0.023, 3.784, -0.732, -120.667, -177.133, -36.464, -71.796, 20.800, -15.773, 7.800, 24.36, -0.70505, -0.1788, 0.68481, -0.04285,
 13:47:52.739,f9:a2:89:42:44:2c, 2085-113-81 00:214:66:-21514, -0.242, -0.864, -0.365, -27.405, 27.832, -40.71, -21.302, -25.373, -64.649, -33.500, 2.587, 27.300, 24.11, 0.52216, -0.65656, 0.50986, -0.19028,
 13:47:52.784,ff:bd:0d:cb:d7:a7, 2085-113-81 00:151:169:-13247, 0.543, 0.828, -0.023, 3.784, -0.732, -120.667, -177.133, -36.464, -71.796, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.784,ff:bd:0d:cb:d7:a7, 2085-97-218 03:53:07:-048, 0.481, 0.828, -0.023, 3.784, -0.732, -120.667, -177.133, -36.464, -71.796, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.814,ff:bd:0d:cb:d7:a7, 2085-97-218 03:53:07:-048, 0.385, 0.901, -0.023, 3.601, -0.854, -120.728, -176.995, -30.416, -71.669, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.829,f9:a2:89:42:44:2c, 2085-97-104 254:07:249:-884, -0.157, -0.872, -0.401, -26.367, 26.794, -39.368, -22.753, -27.751, -65.132, -33.500, 2.587, 27.300, 24.11, 0.52216, -0.65656, 0.50986, -0.19028,
 13:47:52.874,ff:bd:0d:cb:d7:a7, 2085-97-21 03:167:07:-064, 0.385, 0.957, -0.031, 3.723, -0.977, -123.901, -176.858, -24.28, -71.532, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.874,ff:bd:0d:cb:d7:a7, 2085-97-76 02:11:08:-077, 0.287, 0.957, -0.031, 3.723, -0.977, -123.901, -176.858, -24.28, -71.532, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.904,ff:bd:0d:cb:d7:a7, 2085-97-76 02:11:08:-077, 0.179, 1.005, -0.038, 3.906, -0.671, -124.634, -176.699, -18.018, -71.378, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.904,ff:bd:0d:cb:d7:a7, 2085-113-58 00:32:28:-4341, 0.179, 1.032, -0.038, 3.845, -0.671, -125.854, -176.528, -11.684, -71.213, 20.800, -15.773, 7.800, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.949,f9:a2:89:42:44:2c, 2085-97-12 255:00:249:-989, -0.09, -0.878, -0.46, -23.804, 24.353, -35.645, -25.406, -32.289, -65.869, -33.500, 2.587, 27.300, 24.11, 0.52216, -0.65656, 0.50986, -0.19028,
 13:47:52.980,f9:a2:89:42:44:2c, 2085-113-58 00:175:231:303, -0.06, -0.861, -0.495, -20.996, 21.301, -31.311, -27.713, -36.392, -66.346, -41.500, 2.020, 20.500, 24.11, 0.52216, -0.65656, 0.50986, -0.19028,
 13:47:52.995,ff:bd:0d:cb:d7:a7, 2085-113-58 00:32:28:-4341, 0.179, 1.032, -0.038, 3.845, -0.671, -125.854, -176.528, -11.684, -71.213, 48.000, -28.940, 33.700, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.995,ff:bd:0d:cb:d7:a7, 2085-97-77 00:63:08:-083, 0.038, 1.032, -0.038, 3.845, -0.671, -125.854, -176.528, -11.684, -71.213, 48.000, -28.940, 33.700, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:52.995,ff:bd:0d:cb:d7:a7, 2085-113-81 00:224:180:-18448, 0.038, 1.031, -0.041, 3.967, -0.793, -128.723, -176.342, -5.306, -71.027, 48.000, -28.940, 33.700, 24.36, -0.67508, -0.40427, 0.58817, 0.18649,
 13:47:53.024,ff:bd:0d:cb:d7:a7, 2085-113-81 00:224:180:-18448, -0.062, 1.031, -0.041, 3.967, -0.793, -128.723, -176.342, -5.306, -71.027, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.055,ff:bd:0d:cb:d7:a7, 2085-97-130 255:99:08:-093, -0.062, 1.048, -0.045, 4.028, -0.916, -131.226, -176.133, 1.236, -70.818, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.055,ff:bd:0d:cb:d7:a7, 2085-97-174 254:104:08:-104, -0.165, 1.048, -0.045, 4.028, -0.916, -131.226, -176.133, 1.236, -70.818, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.068,f9:a2:89:42:44:2c, 2085-97-190 255:41:249:-1081, 0, -0.858, -0.511, -19.043, 19.226, -28.32, -28.707, -38.194, -66.5, -41.500, 2.020, 20.500, 24.11, 0.41602, -0.72443, 0.48706, -0.25452,
 13:47:53.113,ff:bd:0d:cb:d7:a7, 2085-97-174 254:104:08:-104, -0.266, 1.051, -0.051, 4.15, -1.099, -133.179, -175.891, 7.861, -70.582, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.189,f9:a2:89:42:44:2c, 2085-97-45 00:43:249:-1157, 0.03, -0.854, -0.552, -14.038, 13.977, -20.935, -30.339, -41.182, -66.687, -41.500, 2.020, 20.500, 24.11, 0.41602, -0.72443, 0.48706, -0.25452,
 13:47:53.205,ff:bd:0d:cb:d7:a7, 2085-97-224 253:76:08:-110, -0.266, 1.037, -0.054, 4.089, -0.671, -130.981, -175.616, 14.507, -70.312, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.205,ff:bd:0d:cb:d7:a7, 2085-97-237 252:245:07:-114, -0.384, 1.037, -0.054, 4.089, -0.671, -130.981, -175.616, 14.507, -70.312, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.234,ff:bd:0d:cb:d7:a7, 2085-97-237 252:245:07:-114, -0.524, 0.995, -0.056, 4.15, -0.854, -132.629, -175.298, 21.171, -69.999, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.234,ff:bd:0d:cb:d7:a7, 2085-113-58 00:69:51:-4985, -0.524, 0.928, -0.061, 4.15, -0.793, -132.996, -174.924, 27.773, -69.626, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.234,ff:bd:0d:cb:d7:a7, 2085-113-58 00:69:51:-4985, -0.524, 0.928, -0.061, 4.15, -0.793, -132.996, -174.924, 27.773, -69.626, 48.000, -28.940, 33.700, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.264,ff:bd:0d:cb:d7:a7, 2085-113-58 00:69:51:-4985, -0.576, 0.928, -0.061, 4.15, -0.793, -132.996, -174.924, 27.773, -69.626, 87.500, -33.233, 36.000, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.280,f9:a2:89:42:44:2c, 2085-97-93 00:66:249:-1168, 0.052, -0.841, -0.56, -8.606, 8.301, -12.573, -31.432, -43.198, -66.764, -41.500, 2.020, 20.500, 24.11, 0.41602, -0.72443, 0.48706, -0.25452,
 13:47:53.324,ff:bd:0d:cb:d7:a7, 2085-97-101 251:44:07:-127, -0.576, 0.896, -0.062, 4.028, -0.854, -129.517, -174.474, 34.338, -69.181, 87.500, -33.233, 36.000, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.324,ff:bd:0d:cb:d7:a7, 2085-113-81 00:117:204:-22761, -0.647, 0.896, -0.062, 4.028, -0.854, -129.517, -174.474, 34.338, -69.181, 87.500, -33.233, 36.000, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.324,ff:bd:0d:cb:d7:a7, 2085-113-81 00:117:204:-22761, -0.647, 0.836, -0.063, 3.906, -0.977, -127.93, -173.93, 40.831, -68.643, 87.500, -33.233, 36.000, 24.36, -0.58691, -0.56299, 0.44998, 0.36874,
 13:47:53.370,f9:a2:89:42:44:2c, 2085-113-58 00:191:230:-804, 0.051, -0.845, -0.573, -3.174, 2.563, -4.395, -31.97, -44.209, -66.786, -43.100, -5.360, 17.300, 24.11, 0.41602, -0.72443, 0.48706, -0.25452,
 13:47:53.383,ff:bd:0d:cb:d7:a7, 2085-113-81 00:117:204:-22761, -0.647, 0.836, -0.063, 3.906, -0.977, -127.93, -173.93, 40.831, -68.643, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.383,ff:bd:0d:cb:d7:a7, 2085-97-197 249:200:05:-136, -0.779, 0.836, -0.063, 3.906, -0.977, -127.93, -173.93, 40.831, -68.643, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.429,f9:a2:89:42:44:2c, 2085-97-107 00:76:249:-1167, 0.047, -0.838, -0.572, -0.671, 0, -0.549, -32.042, -44.346, -66.791, -43.100, -5.360, 17.300, 24.11, 0.38818, -0.73911, 0.47968, -0.26987,
 13:47:53.444,ff:bd:0d:cb:d7:a7, 2085-97-197 249:200:05:-136, -0.85, 0.723, -0.066, 3.906, -0.854, -126.587, -173.254, 47.192, -67.967, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.474,ff:bd:0d:cb:d7:a7, 2085-97-52 249:30:05:-146, -0.85, 0.64, -0.071, 3.906, -0.732, -127.808, -172.359, 53.575, -67.072, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.474,ff:bd:0d:cb:d7:a7, 2085-97-179 248:105:04:-153, -0.913, 0.64, -0.071, 3.906, -0.732, -127.808, -172.359, 53.575, -67.072, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.505,ff:bd:0d:cb:d7:a7, 2085-97-179 248:105:04:-153, -0.925, 0.551, -0.075, 4.089, -0.732, -128.296, -171.118, 59.908, -65.83, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.565,ff:bd:0d:cb:d7:a7, 2085-97-154 248:194:03:-146, -0.925, 0.47, -0.071, 4.089, -0.244, -124.146, -169.25, 66.176, -63.968, 87.500, -33.233, 36.000, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.579,f9:a2:89:42:44:2c, 2085-97-71 00:70:249:-1147, 0.021, -0.84, -0.571, 3.723, -4.578, 6.104, -31.849, -44.006, -66.775, -43.100, -5.360, 17.300, 24.11, 0.38818, -0.73911, 0.47968, -0.26987,
 13:47:53.594,ff:bd:0d:cb:d7:a7, 2085-113-58 00:135:60:-5749, -0.949, 0.47, -0.071, 4.089, -0.244, -124.146, -169.25, 66.176, -63.968, 103.300, -38.327, 10.200, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.624,ff:bd:0d:cb:d7:a7, 2085-97-105 248:237:02:-124, -0.949, 0.366, -0.061, 3.723, -1.038, -122.131, -166.734, 72.438, -61.507, 103.300, -38.327, 10.200, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.624,ff:bd:0d:cb:d7:a7, 2085-97-07 248:248:01:-136, -0.997, 0.366, -0.061, 3.723, -1.038, -122.131, -166.734, 72.438, -61.507, 103.300, -38.327, 10.200, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.624,ff:bd:0d:cb:d7:a7, 2085-113-81 00:82:234:-23892, -0.997, 0.246, -0.066, 3.479, -0.977, -119.202, -161.389, 78.344, -56.157, 103.300, -38.327, 10.200, 24.36, -0.40268, -0.69461, 0.21939, 0.55417,
 13:47:53.639,f9:a2:89:42:44:2c, 2085-97-15 00:67:249:-1114, -0.007, -0.841, -0.553, 7.69, -8.789, 12.207, -31.229, -42.874, -66.742, -41.700, -0.727, 18.400, 24.11, 0.38818, -0.73911, 0.47968, -0.26987,
 13:47:53.683,ff:bd:0d:cb:d7:a7, 2085-113-81 00:82:234:-23892, -1.008, 0.246, -0.066, 3.479, -0.977, -119.202, -161.389, 78.344, -56.157, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.714,ff:bd:0d:cb:d7:a7, 2085-97-239 247:48:01:-144, -1.008, 0.148, -0.07, 3.662, -0.793, -119.385, -147.486, 83.925, -42.253, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.714,ff:bd:0d:cb:d7:a7, 2085-97-190 247:65:00:-145, -1.032, 0.148, -0.07, 3.662, -0.793, -119.385, -147.486, 83.925, -42.253, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.758,f9:a2:89:42:44:2c, 2085-97-214 255:33:249:-1098, -0.048, -0.848, -0.54, 11.108, -12.39, 17.395, -30.234, -41.061, -66.66, -41.700, -0.727, 18.400, 24.11, 0.42874, -0.71747, 0.4899, -0.24759,
 13:47:53.804,ff:bd:0d:cb:d7:a7, 2085-97-190 247:65:00:-145, -1.025, 0.032, -0.071, 3.662, -0.732, -119.08, -92.12, 87.479, 13.107, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.835,ff:bd:0d:cb:d7:a7, 2085-97-205 247:102:255:-138, -1.025, -0.075, -0.067, 3.601, -0.671, -119.385, -30.723, 84.337, 74.498, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.835,ff:bd:0d:cb:d7:a7, 2085-97-215 247:137:254:-138, -1.02, -0.075, -0.067, 3.601, -0.671, -119.385, -30.723, 84.337, 74.498, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.835,ff:bd:0d:cb:d7:a7, 2085-113-58 00:78:57:-3911, -1.02, -0.183, -0.067, 3.601, -0.671, -120.117, -15.474, 78.876, 89.747, 103.300, -38.327, 10.200, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.850,f9:a2:89:42:44:2c, 2085-97-126 255:16:249:-1058, -0.102, -0.86, -0.518, 14.404, -15.93, 22.522, -28.9, -38.622, -66.506, -41.700, -0.727, 18.400, 24.11, 0.42874, -0.71747, 0.4899, -0.24759,
 13:47:53.893,ff:bd:0d:cb:d7:a7, 2085-113-58 00:78:57:-3911, -0.969, -0.183, -0.067, 3.601, -0.671, -120.117, -15.474, 78.876, 89.747, 97.800, -26.073, -19.700, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.909,f9:a2:89:42:44:2c, 2085-97-245 254:11:249:-970, -0.161, -0.866, -0.492, 18.372, -20.081, 28.259, -27.18, -35.513, -66.226, -41.700, -0.727, 18.400, 24.11, 0.42874, -0.71747, 0.4899, -0.24759,
 13:47:53.924,ff:bd:0d:cb:d7:a7, 2085-97-64 248:214:253:-135, -0.969, -0.271, -0.066, 3.601, -0.61, -119.446, -9.728, 73.054, 95.488, 97.800, -26.073, -19.700, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.924,ff:bd:0d:cb:d7:a7, 2085-97-165 248:25:253:-120, -0.919, -0.271, -0.066, 3.601, -0.61, -119.446, -9.728, 73.054, 95.488, 97.800, -26.073, -19.700, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.924,ff:bd:0d:cb:d7:a7, 2085-113-81 00:139:06:-22365, -0.919, -0.363, -0.059, 3.601, -0.61, -120.667, -6.768, 67.104, 98.454, 97.800, -26.073, -19.700, 24.36, -0.16937, -0.72913, -0.03406, 0.66214,
 13:47:53.969,f9:a2:89:42:44:2c, 2085-113-58 00:141:235:-070, -0.201, -0.873, -0.455, 22.583, -24.536, 34.912, -25.005, -31.674, -65.731, -34.900, -0.467, 26.700, 24.11, 0.42874, -0.71747, 0.4899, -0.24759,
 13:47:53.985,ff:bd:0d:cb:d7:a7, 2085-113-81 00:139:06:-22365, -0.846, -0.363, -0.059, 3.601, -0.61, -120.667, -6.768, 67.104, 98.454, 97.800, -26.073, -19.700, 24.36, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:53.985,ff:bd:0d:cb:d7:a7, 2085-113-100 00:139:01:000, -0.846, -0.441, -0.058, 3.723, -0.854, -116.821, -4.966, 61.15, 100.25, 97.800, -26.073, -19.700, 24.36, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:53.985,ff:bd:0d:cb:d7:a7, 2085-113-100 00:139:01:000, -0.846, -0.441, -0.058, 3.723, -0.854, -116.821, -4.966, 61.15, 100.25, 97.800, -26.073, -19.700, 24.36, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.029,f9:a2:89:42:44:2c, 2085-113-81 00:89:65:-21803, -0.229, -0.872, -0.43, 25.024, -27.1, 38.391, -23.703, -29.438, -65.374, -34.900, -0.467, 26.700, 24.11, 0.51053, -0.66537, 0.50723, -0.19803,
 13:47:54.046,ff:bd:0d:cb:d7:a7, 2085-113-100 00:139:01:000, -0.803, -0.441, -0.058, 3.723, -0.854, -116.821, -4.966, 61.15, 100.25, 97.800, -26.073, -19.700, 24.36, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.046,ff:bd:0d:cb:d7:a7, 2085-113-64 00:128:09:000, -0.803, -0.539, -0.055, 3.662, -0.732, -117.065, -3.752, 55.256, 101.464, 97.800, -26.073, -19.700, 24.36, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.046,ff:bd:0d:cb:d7:a7, 2085-113-64 00:128:09:000, -0.803, -0.539, -0.055, 3.662, -0.732, -117.065, -3.752, 55.256, 101.464, 97.800, -26.073, -19.700, 24.36, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.074,ff:bd:0d:cb:d7:a7, 2085-113-64 00:128:09:000, -0.762, -0.539, -0.055, 3.662, -0.732, -117.065, -3.752, 55.256, 101.464, 97.800, -26.073, -19.700, 24.32, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.104,ff:bd:0d:cb:d7:a7, 2085-97-232 249:239:250:-112, -0.762, -0.633, -0.055, 3.662, -0.793, -115.723, -2.878, 49.438, 102.338, 97.800, -26.073, -19.700, 24.32, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.104,ff:bd:0d:cb:d7:a7, 2085-97-150 250:105:250:-108, -0.677, -0.633, -0.055, 3.662, -0.793, -115.723, -2.878, 49.438, 102.338, 97.800, -26.073, -19.700, 24.32, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.150,f9:a2:89:42:44:2c, 2085-97-196 253:07:249:-767, -0.309, -0.88, -0.415, 26.794, -28.87, 41.321, -22.275, -27.043, -64.924, -34.900, -0.467, 26.700, 24.11, 0.51053, -0.66537, 0.50723, -0.19803,
 13:47:54.194,ff:bd:0d:cb:d7:a7, 2085-97-150 250:105:250:-108, -0.62, -0.699, -0.053, 3.662, -0.732, -116.333, -2.214, 43.583, 103.008, 97.800, -26.073, -19.700, 24.32, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.224,ff:bd:0d:cb:d7:a7, 2085-97-10 251:205:249:-101, -0.62, -0.775, -0.049, 3.723, -0.793, -117.371, -1.686, 37.744, 103.535, 97.800, -26.073, -19.700, 24.32, 0.05112, -0.68253, -0.25098, 0.68442,
 13:47:54.224,ff:bd:0d:cb:d7:a7, 2085-97-218 251:112:249:-095, -0.519, -0.775, -0.049, 3.723, -0.793, -117.371, -1.686, 37.744, 103.535, 97.800, -26.073, -19.700, 24.32, 0.05112, -0.68253, -0.25098, 0.68442,
