Time	Device name	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(°/s)	Angular velocity Y(°/s)	Angular velocity Z(°/s)	ShiftX(mm)	ShiftY(mm)	ShiftZ(mm)	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	Angle X(°)	Angle Y(°)	Angle Z(°)	Magnetic field X(ʯt)	Magnetic field Y(ʯt)	Magnetic field Z(ʯt)	Temperature(℃)	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
 18:06:55.850	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.600	-0.93	0	-0.363	-0.366	0.183	-0.061							-2.093	74.295	132.188	103.900	10.000	38.500	24.65	-0.47971	-0.34314	-0.78015	0.20837	
 18:06:55.864	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.747	-0.659	-0.011	0.061	0	0.061							2.791	0.247	-99.245	-41.900	20.100	3.187	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.910	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.600	-0.931	0	-0.363	-0.427	0.183	-0.061							-2.087	74.301	132.193	103.900	10.000	38.500	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:55.939	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.931	0	-0.363	-0.366	0.183	-0.061							-2.071	74.493	132.226	103.900	10.000	38.500	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:55.954	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.658	-0.012	0.061	0	0							2.736	0.137	-106.639	-41.900	20.100	3.187	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:55.970	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.931	0.001	-0.363	-0.427	0.183	-0.061							1.807	77.036	140.416	103.900	10.000	38.500	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:55.984	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.746	-0.659	-0.012	0.061	0	0							2.565	0.055	-106.99	-41.900	20.100	3.187	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:56.045	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.659	-0.012	0.061	0	0							2.543	0.044	-107.062	-41.900	20.100	3.187	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:56.060	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.93	0	-0.362	-0.427	0.183	-0.061							3.054	77.52	142.85	103.900	10.000	38.500	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:56.075	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.659	-0.012	0.061	0	0							2.538	0.044	-107.073	-41.900	20.100	3.187	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:56.090	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.93	0.001	-0.363	-0.427	0.183	-0.061							3.126	77.745	144.097	103.900	10.000	38.500	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:56.149	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.93	0	-0.363	-0.427	0.244	0							2.983	77.772	144.728	103.900	10.000	38.500	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:56.165	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.658	-0.012	0.061	0	0							2.538	0.044	-107.084	-41.900	20.100	3.187	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:56.179	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.93	0	-0.364	-0.427	0.183	-0.061							2.73	77.849	145.613	104.800	10.900	36.520	24.65	-0.4808	-0.34274	-0.77951	0.20886	
 18:06:56.195	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.658	-0.012	0.061	0	0.061							2.538	0.038	-107.089	-41.400	21.100	-0.407	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:56.225	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.658	-0.012	0.061	0	0							2.538	0.033	-107.106	-41.400	21.100	-0.407	24.35	0.15002	-0.6192	0.34799	-0.68768	
 18:06:56.271	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.925	-0.931	0.001	-0.363	-0.427	0.244	0							2.576	77.866	146.206	104.800	10.900	36.520	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.284	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.746	-0.659	-0.011	0	0	0							2.538	0.033	-107.111	-41.400	21.100	-0.407	24.35	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.299	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.931	0	-0.362	-0.366	0.183	-0.061							2.351	77.926	147.008	104.800	10.900	36.520	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.329	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.931	0	-0.363	-0.366	0.183	-0.061							2.214	77.948	147.557	104.800	10.900	36.520	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.389	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.93	0	-0.363	-0.366	0.183	-0.061							2.016	77.997	148.288	104.800	10.900	36.520	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.404	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.746	-0.659	-0.011	0.061	0	0.061							2.543	0.027	-107.111	-41.400	21.100	-0.407	24.35	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.404	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.659	-0.012	0.061	0	0							2.543	0.033	-107.111	-41.400	21.100	-0.407	24.35	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.434	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.658	-0.012	0	0	0							2.538	0.033	-107.117	-41.400	21.100	-0.407	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.449	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.931	0.001	-0.363	-0.366	0.183	-0.061							1.895	78.014	148.782	104.800	10.900	36.520	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.495	f9:a2:89:42:44:2c	2015-01-01 02:11:59.040	0.747	-0.658	-0.011	0.061	0	0							2.538	0.033	-107.122	-41.400	21.100	-0.407	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.509	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.93	0	-0.362	-0.427	0.183	-0.061							1.725	78.063	149.436	104.800	10.900	36.520	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.539	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.93	0	-0.364	-0.427	0.244	-0.061							1.62	78.08	149.886	104.400	11.900	37.587	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.554	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.746	-0.659	-0.011	0.061	0	0							2.538	0.027	-107.128	-41.400	21.100	-0.407	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.570	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.285	-0.93	0.001	-0.363	-0.366	0.183	-0.061							1.467	78.124	150.469	104.400	11.900	37.587	24.65	0.51816	0.25717	0.79437	-0.18506	
 18:06:56.615	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.747	-0.658	-0.011	0.061	0	0							2.543	0.027	-107.122	-41.400	21.100	-0.407	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.644	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.747	-0.658	-0.012	0	0	0							2.543	0.027	-107.122	-41.400	21.100	-0.407	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.659	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.931	0	-0.362	-0.427	0.183	-0.061							1.368	78.14	150.875	104.400	11.900	37.587	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.675	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.747	-0.659	-0.012	0.061	0	0							2.543	0.027	-107.128	-41.400	21.100	-0.407	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.690	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.93	0	-0.363	-0.427	0.183	-0.061							1.241	78.179	151.414	104.400	11.900	37.587	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.750	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.931	0	-0.363	-0.427	0.183	-0.061							1.159	78.201	151.787	104.400	11.900	37.587	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.765	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.747	-0.658	-0.012	0.061	0	0.061							2.538	0.027	-107.133	-41.300	22.300	-1.373	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.780	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.93	0	-0.363	-0.427	0.244	-0.061							1.044	78.234	152.271	104.400	11.900	37.587	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.796	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.746	-0.658	-0.011	0.061	0	0							2.538	0.027	-107.139	-41.300	22.300	-1.373	24.47	0.14334	-0.6181	0.35196	-0.68805	
 18:06:56.854	f9:a2:89:42:44:2c	2015-01-01 02:11:59.575	0.746	-0.659	-0.011	0.061	0	0							2.538	0.027	-107.139	-41.300	22.300	-1.373	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:56.899	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.93	0	-0.364	-0.427	0.183	-0.061							0.967	78.25	152.606	104.400	11.900	37.587	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.902	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.93	0.001	-0.362	-0.366	0.183	-0.061							0.868	78.283	153.04	102.100	12.700	39.707	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.914	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.746	-0.659	-0.012	0	0	0							2.538	0.027	-107.133	-41.300	22.300	-1.373	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:56.929	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.93	0.001	-0.362	-0.366	0.183	-0.061							0.802	78.3	153.342	102.100	12.700	39.707	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:56.975	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.747	-0.658	-0.012	0	0	0							2.538	0.027	-107.133	-41.300	22.300	-1.373	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:56.989	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.93	0	-0.362	-0.427	0.183	0							0.709	78.333	153.748	102.100	12.700	39.707	24.65	0.52774	0.22488	0.80316	-0.16043	
 18:06:57.005	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.746	-0.659	-0.012	0	0	0							2.538	0.027	-107.139	-41.300	22.300	-1.373	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:57.065	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.747	-0.659	-0.012	0.061	0	0							2.538	0.027	-107.144	-41.300	22.300	-1.373	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:57.079	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:03.640	-0.931	0	-0.363	-0.427	0.183	0							0.648	78.349	154.034	102.100	12.700	39.707	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.094	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.747	-0.659	-0.011	0.061	0	0							2.538	0.027	-107.144	-41.300	22.300	-1.373	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:57.111	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.931	0	-0.362	-0.427	0.244	-0.061							0.566	78.376	154.402	102.100	12.700	39.707	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.139	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.931	0.001	-0.363	-0.427	0.183	0							0.511	78.393	154.66	102.100	12.700	39.707	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.155	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.746	-0.658	-0.011	0.061	0	0							2.538	0.027	-107.144	-41.300	21.500	-0.400	24.47	0.14316	-0.61804	0.35205	-0.68811	
 18:06:57.200	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.93	0.001	-0.363	-0.427	0.183	0							0.439	78.42	155.001	102.100	12.700	39.707	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.215	f9:a2:89:42:44:2c	2015-01-01 02:11:59.965	0.747	-0.658	-0.011	0	0	0							2.538	0.027	-107.144	-41.300	21.500	-0.400	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.244	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.746	-0.659	-0.011	0.061	0	0							2.538	0.027	-107.144	-41.300	21.500	-0.400	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.260	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.931	0	-0.363	-0.427	0.183	0							0.385	78.431	155.231	102.100	12.700	39.707	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.274	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.746	-0.659	-0.012	0.061	0	0.061							2.538	0.027	-107.139	-41.300	21.500	-0.400	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.320	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.931	0	-0.362	-0.427	0.183	0							0.319	78.459	155.539	102.100	12.700	39.707	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.350	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.931	0	-0.363	-0.366	0.183	0							0.275	78.475	155.759	103.600	11.100	36.373	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.364	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.747	-0.658	-0.012	0.061	0	0.061							2.538	0.027	-107.139	-41.300	21.500	-0.400	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.379	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.060	-0.93	0	-0.363	-0.427	0.183	-0.061							0.214	78.497	156.044	103.600	11.100	36.373	24.65	0.53485	0.1987	0.80905	-0.14075	
 18:06:57.394	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.747	-0.659	-0.012	0	0	0							2.538	0.027	-107.144	-41.300	21.500	-0.400	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.454	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.746	-0.658	-0.012	0.061	0	0							2.538	0.027	-107.144	-41.300	21.500	-0.400	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.471	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.445	-0.93	0.001	-0.362	-0.427	0.183	-0.061							0.176	78.508	156.248	103.600	11.100	36.373	24.65	0.53961	0.17957	0.81271	-0.12643	
 18:06:57.484	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.747	-0.659	-0.011	0.061	0	0							2.538	0.027	-107.144	-40.700	22.000	-0.607	24.47	0.14313	-0.61801	0.35211	-0.68811	
 18:06:57.500	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.445	-0.931	0	-0.363	-0.427	0.183	-0.061							0.121	78.53	156.511	103.600	11.100	36.373	24.65	0.53961	0.17957	0.81271	-0.12643	
 18:06:57.575	f9:a2:89:42:44:2c	2015-01-01 02:12:00.320	0.746	-0.659	-0.011	0.061	0	0							2.538	0.027	-107.144	-40.700	22.000	-0.607	24.47	0.1431	-0.61801	0.35211	-0.68811	
 18:06:57.590	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.445	-0.93	0.001	-0.363	-0.427	0.183	-0.061							0.082	78.541	156.703	103.600	11.100	36.373	24.65	0.53961	0.17957	0.81271	-0.12643	
 18:06:57.590	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:04.445	-0.93	0	-0.362	-0.427	0.244	0							0.033	78.563	156.951	103.600	11.100	36.373	24.65	0.53961	0.17957	0.81271	-0.12643	
