Time,Hall,RPM,EncoderAngularVelocity,BNO1GyroX,BNO1GyroY,BNO1GyroZ,BNO1AngleX,BNO1AngleY,BNO1AngleZ,BNO2GyroX,BNO2GyroY,BNO2GyroZ,BNO2AngleX,BNO2AngleY,BNO2AngleZ,MPUGyroX,MPUGyroY,MPUGyroZ,MPUAngleX,MPUAngleY,MPUAngleZ
22581,1,0,0,48.4375,1.875,1.0625,1.5,-1.6875,4.5,-1.625,0.1875,-0.0625,1.25,-2.125,-50.125,2.73606181144714,-46.7338027954102,0.693831920623779,0.676508605480194,-20.8901252746582,-18.9181785583496
22602,1,0,0,48.125,1.8125,1.0625,1.5,-1.75,3.5625,-3.75,0.3125,-0.125,1.1875,-2.125,-50.0625,1.83529853820801,-48.6421966552734,-0.0847941040992737,0.88090705871582,-21.6799335479736,-18.9127426147461
22632,1,0,0,49.5625,0.8125,0.25,1.5,-1.8125,2.125,-6.375,-0.125,0,1.1875,-2.125,-49.875,2.50705409049988,-48.6116638183594,0.617496013641357,0.919573426246643,-23.0728034973145,-18.9060344696045
22652,1,0,0,50.1875,1.75,1.1875,1.5,-1.8125,1.1875,-8.0625,0.25,0.0625,1.1875,-2.125,-49.75,2.41545104980469,-48.9628067016602,0.373221158981323,0.970022618770599,-23.9069232940674,-18.8952674865723
22672,1,0,0,50.3125,1.5625,0.9375,1.5,-1.875,0.1875,-10.0625,0.3125,0,1.1875,-2.125,-49.5625,1.31621444225311,-47.6956329345703,-0.603878021240234,1.0810558795929,-24.6102027893066,-18.8928928375244
22692,1,0,0,49.375,0.875,0.375,1.5,-1.875,-0.6875,-11.6875,0.0625,0.0625,1.1875,-2.125,-49.25,1.83529853820801,-48.9322738647461,0.220549404621124,1.03830647468567,-25.4367046356201,-18.896635055542
22713,1,0,0,50.0625,1,0.75,1.5,-1.875,-1.6875,-13.5625,0.0625,0.0625,1.1875,-2.125,-49.125,2.46125268936157,-48.0467758178711,0.220549404621124,1.01376163959503,-26.2480888366699,-18.8807201385498
22734,1,0,0,49.3125,1.8125,1.25,1.5,-1.9375,-2.625,-16,0.4375,0.0625,1.1875,-2.125,-48.6875,1.74369549751282,-47.1460113525391,0.220549404621124,1.1018944978714,-27.0171890258789,-18.8759727478027
22756,1,0,0,48.5625,0.9375,0.5625,1.5,-1.9375,-3.5625,-17.625,0.125,0,1.1875,-2.125,-48.375,1.9269015789032,-45.77197265625,-0.206931471824646,1.08027637004852,-27.7881374359131,-18.8652038574219
22777,1,0,0,47.25,1.1875,0.9375,1.5,-1.9375,-4.5,-18.875,0.375,-0.0625,1.1875,-2.125,-48.0625,2.30858087539673,-45.7566986083984,1.06024408340454,1.07988631725311,-28.562349319458,-18.8474903106689
22798,1,0,0,47.25,1.5,1.125,1.5,-2,-5.4375,-20.75,0.1875,0,1.125,-2.0625,-47.6875,2.27804660797119,-44.4895248413086,0.49535858631134,1.15847516059875,-29.3089904785156,-18.8290882110596
22819,1,0,0,46.125,1.5625,1.125,1.5,-2,-6.3125,-22.25,0.375,0.125,1.125,-2.0625,-47.25,1.27041292190552,-44.2757873535156,-0.054259717464447,1.19815266132355,-30.0111465454102,-18.8277549743652
22840,1,0,0,45.875,0.75,0.5,1.5,-2.0625,-7.625,-24.1875,0.375,-0.0625,1.125,-2.0625,-46.8125,2.40018391609192,-42.5811309814453,0.815969228744507,1.17017221450806,-30.7482261657715,-18.8165531158447
22862,1,0,0,44.25,1.5,1.1875,1.5,-2.0625,-8.5,-25.25,0.4375,0.125,1.125,-2.0625,-46.3125,1.16354274749756,-42.5200576782227,-0.298534542322159,1.30771267414093,-31.4540252685547,-18.8108520507812
22884,1,0,0,43.875,0.625,0.6875,1.5,-2.0625,-9.375,-27.5625,0.25,-0.0625,1.125,-2.0625,-45.5625,2.43071842193604,-40.8254013061523,0.724366188049316,1.20563244819641,-32.1714668273926,-18.8023147583008
22906,1,0,0,42.0625,1.625,1.125,1.5,-2.125,-10.1875,-29.8125,0.25,0.1875,1.0625,-2.0625,-45,1.9269015789032,-39.130744934082,0.693831920623779,1.22333097457886,-32.7470359802246,-18.7912101745605
22928,1,0,0,40.875,1.25,1,1.5,-2.125,-10.9375,-31.75,0.3125,-0.0625,1.0625,-2.0625,-44.375,0.842932105064392,-37.1460113525391,-0.191664308309555,1.34304630756378,-33.3136367797852,-18.7861385345459
22948,1,0,0,38.5625,0.9375,0.9375,1.5,-2.125,-11.6875,-32.6875,0.25,0.0625,1.0625,-2.0625,-43.8125,1.07193970680237,-35.8635711669922,0.00680899620056152,1.33767068386078,-33.8660163879395,-18.7873687744141
22970,1,0,0,37.5625,0.6875,0.5625,1.5,-2.125,-12.4375,-34.5625,0.3125,-0.1875,1.0625,-2.0625,-43.125,2.43071842193604,-33.6651000976562,0.938106656074524,1.28347790241241,-34.4105529785156,-18.7721347808838
22992,1,0,0,35.4375,1,1.25,1.5,-2.1875,-13.5,-35.9375,0.4375,0.125,1,-2.0625,-42.125,0.781863331794739,-31.9246387481689,0.525892972946167,1.34394860267639,-34.8708534240723,-18.76438331604
23031,1,0,0,31.4375,0.9375,0.6875,1.5,-2.1875,-14.6875,-38.4375,0.5625,0.125,1,-2.0625,-40.625,1.28568017482758,-28.016242980957,0.49535858631134,1.33767938613892,-35.827507019043,-18.7487678527832
23053,1,0,0,28.75,0.625,0.6875,1.5,-2.1875,-15.25,-40.1875,0.5625,-0.0625,1,-2.0625,-40.25,1.72842824459076,-25.2223510742188,0.586961627006531,1.28763747215271,-36.1263961791992,-18.7357406616211
23075,1,0,0,26.125,1.1875,0.9375,1.4375,-2.1875,-15.8125,-42.375,0.5,0.125,0.9375,-2.0625,-39.0625,0.323848009109497,-23.3902893066406,-0.100061237812042,1.43281471729279,-36.449333190918,-18.7390098571777
23097,1,0,0,24.3125,-0.0625,0.125,1.5,-2.1875,-16.25,-44.25,0.4375,-0.125,0.9375,-2.0625,-38.1875,1.59102368354797,-20.5047931671143,0.800702095031738,1.25781083106995,-36.6631240844727,-18.737377166748
23118,1,0,0,21.5625,0.8125,0.6875,1.5,-2.25,-16.6875,-44.75,0.625,0.25,0.9375,-2.0625,-37.3125,0.67499315738678,-18.1231136322021,0.128946363925934,1.33533835411072,-36.9177589416504,-18.7345848083496
23139,1,0,0,19.25,0.5625,0.5,1.5,-2.25,-17.0625,-46.5,0.625,0.0625,0.875,-2.125,-36.4375,0.720794677734375,-15.4818916320801,0.78543496131897,1.23419582843781,-37.055477142334,-18.7338619232178
23159,1,0,0,16.9375,0.0625,0.25,1.5,-2.25,-17.375,-48.125,0.5625,0.25,0.875,-2.125,-35.5625,0.919267892837524,-13.0238771438599,0.464824199676514,1.27721953392029,-37.2492218017578,-18.7288417816162
23179,1,0,0,14.5625,0.375,0.625,1.4375,-2.25,-17.6875,-49.9375,0.5625,0.125,0.875,-2.125,-34.5625,0.705527424812317,-10.7796020507812,0.632763147354126,1.21768569946289,-37.306697845459,-18.7182788848877
23201,1,0,0,12,0.1875,0.75,1.4375,-2.1875,-17.9375,-51.9375,0.8125,-0.0625,0.8125,-2.125,-33.5625,0.00323748588562012,-7.71090030670166,0.15948075056076,1.31651389598846,-37.3582496643066,-18.7068691253662
23222,1,0,0,9.375,0.25,0.5625,1.5,-2.1875,-18.125,-53,0.625,0.125,0.8125,-2.125,-32.0625,-0.699052572250366,-5.06967878341675,0.00680899620056152,1.3088299036026,-37.4592971801758,-18.7135429382324
23243,1,0,0,6.75,-0.3125,0.1875,1.5,-2.1875,-18.3125,-55.75,0.625,0.0625,0.75,-2.125,-30.9375,1.28568017482758,-2.36738872528076,1.19764864444733,1.25587248802185,-37.4086761474609,-18.6958484649658
23264,1,0,0,3.9375,0.4375,0.9375,1.4375,-2.25,-18.375,-56.8125,0.75,0.125,0.75,-2.125,-29.8125,-0.485312223434448,1.02192425727844,0.235816597938538,1.35108971595764,-37.278923034668,-18.6879978179932
23286,1,0,0,-0.5,-0.5,0.0625,1.4375,-2.25,-18.375,-59.6875,0.5,-0.1875,0.6875,-2.125,-28.6875,-0.485312223434448,3.84635186195374,-0.435939133167267,1.30332493782043,-37.0739364624023,-18.6897125244141
23306,1,0,0,-3.375,-0.125,-0.0625,1.4375,-2.25,-18.3125,-60.125,0.8125,0.1875,0.6875,-2.125,-27.5,-0.821190118789673,6.74711513519287,-0.298534542322159,1.362717628479,-36.9940719604492,-18.6848754882812
23327,1,0,0,-6.3125,0,0.375,1.4375,-2.25,-18.1875,-62.5,0.625,-0.0625,0.625,-2.1875,-26.3125,0.125374794006348,10.319634437561,0.983908176422119,1.23163163661957,-36.7426567077637,-18.6776790618896
23349,1,0,0,-9.625,0,0.625,1.4375,-2.25,-18.0625,-64.1875,0.4375,0.125,0.625,-2.1875,-25.125,-0.500579357147217,13.4952068328857,0.327419638633728,1.29519867897034,-36.4815902709961,-18.6720714569092
23369,1,0,0,-12.6875,-0.3125,0.3125,1.4375,-2.25,-17.8125,-65.875,0.5625,0,0.625,-2.1875,-23.8125,-0.424243450164795,17.0524597167969,0.128946363925934,1.2047004699707,-36.1530418395996,-18.6760959625244
23390,1,0,0,-16.25,-0.9375,-0.3125,1.4375,-2.1875,-17.5,-67.8125,0.625,-0.0625,0.5625,-2.1875,-22.5,-0.439510583877563,19.8158168792725,-0.00845819711685181,1.26594018936157,-35.7232818603516,-18.661808013916
23410,1,0,0,-19.125,0.0625,0.5625,1.4375,-2.1875,-17.125,-68.0625,0.5625,0.125,0.5625,-2.1875,-21.1875,-1.70668649673462,24.1364288330078,-0.00845819711685181,1.30401527881622,-35.3316802978516,-18.6573581695557
23437,1,0,0,-24.6875,-0.9375,-0.125,1.4375,-2.1875,-16.5,-71.6875,0.5625,-0.125,0.5,-2.1875,-19.125,-0.836457252502441,27.9379539489746,0.266350984573364,1.27852129936218,-34.592960357666,-18.6499004364014
23458,1,0,0,-27.8125,-0.1875,0.375,1.375,-2.1875,-15.9375,-72.125,0.875,0.0625,0.5,-2.1875,-17.75,-0.821190118789673,31.3272686004639,0.464824199676514,1.31045830249786,-33.9283294677734,-18.6437740325928
23478,1,0,0,-31.3125,-0.375,0.375,1.375,-2.1875,-15.375,-73.25,0.6875,0,0.4375,-2.1875,-16.375,-1.24867105484009,33.7547454833984,0.205282270908356,1.30792093276978,-33.3327102661133,-18.6404705047607
23499,1,0,0,-33.75,-0.5625,0,1.375,-2.1875,-14.75,-72.6875,0.5625,-0.1875,0.4375,-2.1875,-14.9375,-0.76012134552002,37.2661972045898,0.327419638633728,1.2267507314682,-32.702220916748,-18.6371002197266
23520,1,0,0,-36.8125,-0.9375,0,1.375,-2.1875,-14.0625,-73.8125,0.5625,-0.1875,0.375,-2.25,-13.5,-0.408976316452026,40.3196334838867,0.815969228744507,1.16498482227325,-32.0482978820801,-18.6292686462402
23540,1,0,0,-40.125,-0.6875,0,1.375,-2.1875,-13.25,-74.5,0.625,0,0.3125,-2.25,-11.375,-1.55401468276978,43.2356643676758,0.128946363925934,1.17366099357605,-31.2715682983398,-18.628698348999
23561,1,0,0,-43.25,-0.875,-0.25,1.3125,-2.125,-12.4375,-74.875,0.625,-0.1875,0.3125,-2.25,-10.625,-1.84409093856812,46.7165832519531,-0.359603255987167,1.1542820930481,-30.4517726898193,-18.6343307495117
23582,1,0,0,-46.625,-1,-0.3125,1.3125,-2.125,-11.5625,-75.5,0.625,-0.0625,0.3125,-2.25,-8.4375,-1.44714450836182,49.6936798095703,0.266350984573364,1.10518324375153,-29.5088539123535,-18.6348819732666
23604,1,0,0,-49.625,-1.0625,-0.375,1.3125,-2.125,-10.625,-75.3125,0.625,0,0.25,-2.25,-7,-1.52347993850708,54.1211624145508,-0.054259717464447,1.0934089422226,-28.5651397705078,-18.6210994720459
23624,1,0,0,-53,-0.9375,-0.0625,1.3125,-2.0625,-9.625,-76.375,0.9375,-0.1875,0.25,-2.3125,-5.5,-2.37844181060791,55.4646759033203,-0.435939133167267,1.112548828125,-27.4499320983887,-18.6207962036133
23645,1,0,0,-56.0625,-1.0625,-0.5,1.25,-2.0625,-8.5,-74.1875,0.3125,0.1875,0.1875,-2.3125,-4.0625,-1.47767877578735,58.1364288330078,-0.206931471824646,1.00339305400848,-26.4129333496094,-18.62424659729
23665,1,0,0,-58.375,-1.5,-0.625,1.25,-2.0625,-7.375,-74.125,0.8125,0.1875,0.1875,-2.3125,-2.625,-2.04256391525269,59.4646759033203,0.15948075056076,1.00591635704041,-25.2127208709717,-18.6180801391602
23685,0,0,0,-60.125,-1.0625,-0.4375,1.25,-2,-6.25,-70.0625,0.5,0.0625,0.125,-2.3125,-1.25,-1.8593578338623,62.1211624145508,0.49535858631134,0.888409435749054,-24.2321548461914,-18.6224327087402
23705,0,0,0,-61.6875,-1.4375,-0.875,1.25,-2,-4.4375,-69.125,0.5625,-0.0625,0.125,-2.3125,0,-2.34790754318237,62.7623825073242,0.357954025268555,0.872161626815796,-22.9139347076416,-18.6255798339844
23726,0,0,0,-64.3125,-1.25,-0.625,1.1875,-2,-3.8125,-66.125,0.5,0,0.0625,-2.3125,1.3125,-1.69141912460327,65.0524597167969,-0.0847941040992737,0.789362370967865,-21.6155776977539,-18.6249256134033
23748,0,0,0,-66.4375,-1.25,-0.5625,1.1875,-1.9375,-1.9375,-63.5,0.6875,0.125,0.0625,-2.3125,2.5625,-2.56164789199829,64.5028381347656,0.312152504920959,0.827589929103851,-19.88108253479,-18.6271133422852
23768,0,0,0,-67.125,-0.875,-0.4375,1.1875,-1.9375,-0.625,-59,0.5,0,0,-2.3125,3.75,-1.92042684555054,66.4723052978516,0.144213557243347,0.692704916000366,-18.8446445465088,-18.627197265625
23789,1,0,0,-68.6875,-0.75,-0.5,1.125,-1.875,0.625,-55.25,0.4375,0,0,-2.3125,4.8125,-2.36317491531372,64.7165832519531,0.327419638633728,0.770179092884064,-16.8138999938965,-18.6297798156738
23811,1,0,0,-66.75,-1.625,-0.4375,1.125,-1.875,1.9375,-50.3125,0.625,-0.0625,0,-2.375,5.8125,-1.87462520599365,64.7929153442383,-0.588610887527466,0.580210983753204,-15.4602241516113,-18.6421813964844
23837,1,0,0,-66.4375,-1.1875,-1.0625,1.125,-1.8125,3.875,-42.6875,0.6875,-0.375,359.9375,-2.375,7.125,-2.51584672927856,60.869255065918,-0.23746582865715,0.551650285720825,-13.8731899261475,-18.6483554840088
23858,1,0,0,-63.5,-1.375,-0.25,1.125,-1.8125,5.0625,-35,-0.0625,0.1875,359.9375,-2.375,7.8125,-1.79828929901123,60.7471160888672,-0.435939133167267,0.513885498046875,-12.4481449127197,-18.6569309234619
23880,1,0,0,-61.875,-1.3125,-1.0625,1.125,-1.75,6.3125,-31,0.625,-0.4375,359.9375,-2.375,8.4375,-2.34790754318237,57.4952087402344,-0.252733021974564,0.416013032197952,-10.9148454666138,-18.6552848815918
23902,1,0,0,-59.4375,-1.4375,-0.875,1.125,-1.75,7.4375,-23.8125,-0.1875,0.25,359.9375,-2.375,9,-1.889892578125,55.6784133911133,0.205282270908356,0.454962313175201,-9.42788219451904,-18.6598434448242
23923,1,0,0,-57.375,-1.4375,-0.75,1.125,-1.75,8.5625,-18.875,0.4375,0.0625,359.9375,-2.375,9.75,-1.96622848510742,52.6402435302734,0.128946363925934,0.360288500785828,-8.26748275756836,-18.6664714813232
23944,1,0,0,-54.5,-1.25,-0.75,1.125,-1.6875,9.625,-10.375,0.125,0,359.9375,-2.4375,10,-2.13416719436646,51.5104751586914,-0.115328431129456,0.429169327020645,-7.01930093765259,-18.6678905487061
23965,1,0,0,-53.5625,-1.125,-0.625,1.0625,-1.6875,10.6875,-7.875,0.25,-0.125,359.9375,-2.4375,10.25,-1.73722076416016,48.1974945068359,-0.145862758159637,0.351861834526062,-6.03393459320068,-18.6706027984619
23985,1,0,0,-50.1875,-1.1875,-0.875,1.0625,-1.625,11.6875,0.0625,0,0,359.9375,-2.4375,10.3125,-1.67615175247192,45.9532241821289,-0.512274980545044,0.441016107797623,-5.09896087646484,-18.68017578125
24005,1,0,0,-48.25,-1,-0.875,1.0625,-1.625,12.625,4.375,0.125,-0.4375,359.9375,-2.4375,10.375,-3.23340368270874,42.4265060424805,-1.53517580032349,0.514366567134857,-4.11816930770874,-18.6969032287598
24027,1,0,0,-44.75,-2.5625,-1.1875,1.0625,-1.5625,13.5,9.625,-0.5,-0.3125,359.9375,-2.4375,10.25,-0.897526025772095,41.6478805541992,0.541160106658936,0.115336924791336,-3.2932608127594,-18.7091426849365
24048,1,0,0,-43.6875,-0.75,-0.75,1.125,-1.5625,14.75,13.875,-0.0625,-0.1875,359.9375,-2.4375,10.0625,-1.53874731063843,38.9303207397461,-0.512274980545044,0.278860241174698,-2.64062595367432,-18.7054119110107
24069,1,0,0,-41.0625,-0.5625,-0.25,1.0625,-1.5625,15.1875,18,-0.25,0,359.9375,-2.5,9.75,-1.93569374084473,36.9455871582031,-0.451206296682358,0.222397074103355,-1.90579676628113,-18.7236213684082
24090,1,0,0,-38.0625,-1.25,-1,1.125,-1.5,16.6875,22.1875,-0.4375,-0.0625,359.9375,-2.5,9.375,-0.805922985076904,33.983757019043,0.0678776502609253,0.0349314138293266,-1.54623591899872,-18.7264957427979
24112,1,0,0,-35.625,-0.375,-0.5,1.125,-1.5,17.5625,25.125,-0.25,-0.25,359.9375,-2.5,8.875,-1.76775503158569,32.5639114379883,-0.0695269107818604,0.163103520870209,-0.872466683387756,-18.7259712219238
24133,1,0,0,-34,-0.9375,-0.625,1.125,-1.5,18.1875,29.1875,-0.375,-0.125,359.9375,-2.5,8.0625,-0.805922985076904,30.2432975769043,-0.222198665142059,-0.00943752564489841,-0.626776278018951,-18.732723236084
24155,1,0,0,-31.875,-0.5625,-0.8125,1.125,-1.4375,18.9375,31.6875,-0.5,-0.0625,0,-2.5,7.4375,-1.50821304321289,28.1516952514648,0.0220761299133301,0.0934115499258041,-0.214437335729599,-18.733678817749
24177,1,0,0,-30.125,-0.6875,-0.5,1.125,-1.4375,19.625,36.3125,-0.4375,0.125,0,-2.5,6.75,-0.744854211807251,26.5791759490967,0.312152504920959,0.0488804914057255,0.0350550003349781,-18.7351493835449
24197,1,0,0,-28.125,-0.5625,-0.625,1.125,-1.4375,20.3125,38.25,-0.25,0.0625,0,-2.5,6.0625,-1.18760228157043,24.9455890655518,-0.0237253904342651,0.0795614868402481,0.290236115455627,-18.7406139373779
24234,1,0,0,-24.5625,-0.3125,-0.375,1.125,-1.4375,21.4375,41.25,-0.4375,0,0.0625,-2.5,4.4375,-0.622716903686523,22.4875736236572,0.235816597938538,0.0431375838816166,0.832998812198639,-18.7308349609375
24254,1,0,0,-23.4375,-0.4375,-0.5,1.0625,-1.4375,21.9375,43.25,-0.375,-0.0625,0.0625,-2.5,4.0625,-0.699052572250366,20.7471141815186,-0.0847941040992737,-0.0288561917841434,0.794390678405762,-18.7378902435303
24276,1,0,0,-21.625,-0.875,-0.625,1.125,-1.4375,22.375,45.1875,-0.375,-0.1875,0.0625,-2.5,2.75,-0.485312223434448,20.4570388793945,0.312152504920959,-0.114281415939331,1.25890517234802,-18.7350177764893
24298,1,0,0,-20.75,-0.125,-0.25,1.125,-1.4375,22.75,48.625,-0.25,0.125,0.125,-2.5,1.8125,-1.06546497344971,18.7929172515869,-0.603878021240234,0.0455657467246056,1.21403026580811,-18.7404479980469
24319,1,0,0,-19.75,-0.625,-0.6875,1.125,-1.375,23.1875,50.4375,-0.8125,-0.0625,0.125,-2.5,0.8125,-0.882258892059326,17.8158168792725,-0.161129951477051,-0.0606867857277393,1.498783826828,-18.7413063049316
24339,1,0,0,-18.375,-0.5,-0.5,1.125,-1.375,23.5625,51.8125,-0.5,0.0625,0.125,-2.5,-0.125,-1.09599924087524,16.5028400421143,-0.405404776334763,0.012695848941803,1.40959823131561,-18.7470855712891
24359,1,0,0,-17.3125,-0.5,-0.4375,1.0625,-1.375,23.9375,53.3125,-0.6875,0.125,0.1875,-2.5,-1.125,-0.683785438537598,15.7547483444214,-0.374870419502258,-0.0433059483766556,1.54431056976318,-18.7529430389404
24380,1,0,0,-15.9375,-0.5625,-0.6875,1.125,-1.375,24.25,53.75,-0.625,0.0625,0.1875,-2.4375,-2.1875,0.476519823074341,14.4265041351318,0.205282270908356,-0.225669860839844,1.37911343574524,-18.7499370574951
24401,1,0,0,-14.8125,0,-0.3125,1.0625,-1.375,24.625,54.6875,-0.375,-0.0625,0.1875,-2.4375,-3.25,-1.29447245597839,12.853985786438,-1.27563381195068,0.00139183178544044,1.31323230266571,-18.7603225708008
24421,1,0,0,-13.4375,-0.1875,-0.5625,1.0625,-1.375,24.75,54.625,-0.625,0,0.25,-2.4375,-4.3125,-0.164701461791992,11.2509317398071,0.144213557243347,-0.230071008205414,1.22244560718536,-18.7661762237549
24442,1,0,0,-11.8125,-0.0625,-0.125,1.125,-1.375,25.125,55.1875,-0.6875,0.0625,0.25,-2.4375,-5.375,-0.0730984210968018,10.5181074142456,0.312152504920959,-0.0964463800191879,1.18912553787231,-18.7653770446777
24464,1,0,0,-10.9375,0.0625,0.1875,1.125,-1.375,25.3125,55.3125,-0.6875,-0.125,0.3125,-2.4375,-6.4375,-0.363174915313721,9.77001571655273,-0.527542173862457,-0.169966071844101,1.39177477359772,-18.7790260314941
24486,1,0,0,-10.1875,-0.3125,-0.4375,1.125,-1.3125,25.5625,58.5625,-0.625,0.25,0.3125,-2.375,-8.0625,-0.531113862991333,8.86925315856934,-0.252733021974564,-0.170058995485306,1.16938877105713,-18.791618347168
24507,1,0,0,-9.1875,-0.1875,-0.5625,1.125,-1.3125,25.75,58.25,-0.625,0,0.375,-2.375,-9.1875,-0.179968595504761,7.44940519332886,-0.512274980545044,-0.112614974379539,1.24928772449493,-18.7985515594482
24527,1,0,0,-8.25,-0.4375,-0.625,1.125,-1.3125,25.875,60.1875,-0.5625,0.125,0.375,-2.375,-10.375,-0.195235967636108,6.9455885887146,-0.0695269107818604,-0.133531078696251,1.00143790245056,-18.8088130950928
24549,1,0,0,-7.375,-0.4375,-0.6875,1.125,-1.3125,26,59.1875,-0.6875,-0.0625,0.375,-2.375,-11.5,-0.118900060653687,6.1364278793335,-0.710748255252838,-0.180818825960159,1.03335630893707,-18.8199615478516
24570,1,0,0,-6.4375,-0.125,-0.75,1.125,-1.3125,26.125,59.8125,-0.5,0.125,0.4375,-2.375,-12.6875,-0.210503101348877,5.14406156539917,-0.435939133167267,-0.0911882445216179,0.867337226867676,-18.8281707763672
24591,1,0,0,-5.4375,-0.25,-0.375,1.125,-1.3125,26.3125,60.375,-0.4375,0.0625,0.4375,-2.375,-13.875,0.0643060207366943,4.10589408874512,-0.481740653514862,-0.105150945484638,0.835551500320435,-18.8329067230225
24611,1,0,0,-4.5,-0.375,-0.5625,1.125,-1.3125,26.3125,60.5,-0.625,-0.1875,0.5,-2.375,-15,0.0185046195983887,3.23566484451294,-0.0389925837516785,-0.135948985815048,0.653497695922852,-18.8401508331299
24642,1,0,0,-3.25,0,-0.375,1.125,-1.3125,26.4375,60.4375,-0.5625,-0.1875,0.5,-2.375,-16.8125,-0.637984037399292,1.90742039680481,-0.939755916595459,-0.175554394721985,0.716519832611084,-18.8648490905762
24662,1,0,0,-2.25,-0.1875,-0.5625,1.125,-1.3125,26.5,60.9375,-0.6875,0.0625,0.5625,-2.3125,-17.9375,-0.408976316452026,0.731847941875458,-0.619145214557648,-0.176233738660812,0.489533841609955,-18.871711730957
24682,1,0,0,-1.375,-0.25,-0.375,1.125,-1.3125,26.5,61.8125,-0.625,0.0625,0.5625,-2.3125,-19.1875,0.507054090499878,-0.0773123502731323,-0.0695269107818604,-0.0572220198810101,0.413850694894791,-18.8664226531982
24704,1,0,0,-0.3125,0.1875,0.0625,1.125,-1.3125,26.4375,61,-0.625,-0.0625,0.5625,-2.3125,-20.3125,0.125374794006348,-1.23761773109436,-0.390137583017349,-0.209925562143326,0.111508712172508,-18.8803405761719
24726,1,0,0,1,0.0625,-0.375,1.1875,-1.3125,26.375,61.0625,-0.6875,-0.25,0.625,-2.3125,-22.125,0.232244968414307,-1.97044205665588,-0.0847941040992737,-0.164994820952415,-0.0813112184405327,-18.8849544525146
24746,1,0,0,1.9375,0.4375,0.0625,1.1875,-1.3125,26.3125,60.875,-0.625,-0.125,0.6875,-2.3125,-23.3125,0.0185046195983887,-3.06967878341675,-0.283267349004745,-0.0882296860218048,-0.252183765172958,-18.8916110992432
24768,1,0,0,3.1875,0.125,-0.25,1.1875,-1.3125,26.25,61.875,-0.75,0.1875,0.6875,-2.3125,-24.5,0.0948405265808105,-4.62693071365356,0.0831448435783386,-0.164091631770134,-0.531146883964539,-18.9009246826172
24790,1,0,0,4.1875,0.125,-0.375,1.1875,-1.3125,26.1875,60.625,-0.875,-0.1875,0.6875,-2.25,-25.6875,0.0490388870239258,-5.64983129501343,-0.329068899154663,-0.162070885300636,-0.812072157859802,-18.9183235168457
24810,1,0,0,5.25,-0.125,-0.6875,1.1875,-1.3125,26.0625,61.4375,-0.75,0.125,0.75,-2.25,-26.875,0.171176433563232,-6.42845726013184,-0.268000185489655,-0.105331093072891,-1.07824504375458,-18.9188137054443
24831,1,0,0,6.4375,0.375,-0.0625,1.1875,-1.3125,25.9375,59.4375,-0.75,-0.1875,0.75,-2.25,-28.0625,0.20171070098877,-8.32158756256104,-0.680213928222656,-0.0274613201618195,-1.22883951663971,-18.9336166381836
24852,1,0,0,7.625,0.1875,-0.3125,1.1875,-1.3125,25.75,59.75,-0.625,0,0.8125,-2.25,-29.1875,0.629191637039185,-9.46662521362305,-0.100061237812042,-0.147013232111931,-1.55341804027557,-18.9482288360596
24873,1,0,0,8.6875,-0.125,-0.75,1.1875,-1.3125,25.5625,59.25,-0.4375,-0.125,0.8125,-2.25,-30.375,0.20171070098877,-10.3368539810181,-0.497007817029953,-0.0529264323413372,-1.87562143802643,-18.9564018249512
24894,1,0,0,10.125,0.375,0,1.1875,-1.3125,25.25,58.8125,-0.75,0.0625,0.875,-2.25,-32.0625,0.568122863769531,-12.0162439346313,-0.222198665142059,-0.0176616236567497,-2.17176294326782,-18.9597911834717
24916,1,0,0,11.3125,0.375,-0.1875,1.1875,-1.3125,25,57.0625,-0.625,-0.0625,0.875,-2.1875,-33.125,0.629191637039185,-13.466625213623,-0.420671939849854,-0.0260377265512943,-2.47455596923828,-18.9704666137695
24938,1,0,0,13.5,0.25,-0.1875,1.1875,-1.3125,24.6875,56.0625,-0.5625,0.0625,0.9375,-2.1875,-34.25,0.96506941318512,-15.0086097717285,-0.130595624446869,-0.082710437476635,-2.90472865104675,-18.978401184082
24960,1,0,0,15.5,0.4375,0.0625,1.1875,-1.3125,24.3125,54.0625,-0.5625,-0.0625,0.9375,-2.1875,-35.3125,0.644458770751953,-16.550594329834,-0.527542173862457,-0.00240956386551261,-3.23789739608765,-18.9842834472656
24980,1,0,0,16.875,0.375,0,1.1875,-1.3125,24,53.1875,-0.6875,-0.125,0.9375,-2.1875,-36.3125,1.11774122714996,-18.1536483764648,0.098412036895752,-0.0769580602645874,-3.61284112930298,-18.990062713623
25001,1,0,0,18.4375,0.8125,0.1875,1.1875,-1.3125,23.5625,51.1875,-0.5,0,1,-2.1875,-37.3125,0.400183916091919,-19.8177700042725,-0.329068899154663,0.0198801308870316,-3.98528718948364,-18.9980049133301
25021,1,0,0,20.0625,0.1875,-0.1875,1.1875,-1.3125,23.1875,50.5,-0.5,0.1875,1,-2.1875,-38.3125,1.51468777656555,-21.2834186553955,0.49535858631134,-0.0340561233460903,-4.40116786956787,-18.9986324310303
25051,1,0,0,22.5,0.5,0.375,1.25,-1.3125,22.4375,47.0625,-0.625,0.0625,1.0625,-2.1875,-39.6875,1.10247409343719,-23.0849456787109,-0.481740653514862,-0.000859213643707335,-5.05644416809082,-19.0126037597656
